Formatted Date,Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Temperature (C)
2006-07-16 21:00:00.000 +0200,18.88888889,0.48,10.3201,60,9.982,1023.18,18.88888889
2006-07-16 22:00:00.000 +0200,18.79444444,0.46,10.9319,70,15.8263,1023.32,18.79444444
2006-07-16 23:00:00.000 +0200,18.47222222,0.51,5.6994,69,14.9569,1023.3,18.47222222
2006-07-17 00:00:00.000 +0200,17.57777778,0.56,2.9624,38,15.8263,1023.54,17.57777778
2006-07-17 01:00:00.000 +0200,16.51666667,0.72,3.3327,287,15.8263,1023.16,16.51666667
2006-07-17 02:00:00.000 +0200,13.34444444,0.84,5.5545,331,14.9569,1023.3,13.34444444
2006-07-17 03:00:00.000 +0200,15.75,0.68,10.3523,262,15.8263,1022.71,15.75
2006-07-17 04:00:00.000 +0200,15.26666667,0.68,11.0124,271,15.8263,1022.49,15.26666667
2006-07-17 05:00:00.000 +0200,15.39444444,0.68,10.3201,306,15.3111,1022.88,15.39444444
2006-07-17 06:00:00.000 +0200,13.73888889,0.73,9.5151,290,9.982,1023.14,13.73888889
2006-07-17 07:00:00.000 +0200,14.92222222,0.68,11.0446,290,9.982,1023.04,14.92222222
2006-07-17 08:00:00.000 +0200,17.78333333,0.61,14.8281,297,10.3523,1023.09,17.78333333
2006-07-17 09:00:00.000 +0200,22.06666667,0.44,15.2789,290,9.982,1022.92,22.06666667
2006-07-17 10:00:00.000 +0200,22.66111111,0.38,13.9426,309,16.0517,1022.64,22.66111111
2006-07-17 11:00:00.000 +0200,24.63333333,0.34,12.2843,351,10.3523,1022.66,24.63333333
2006-07-17 12:00:00.000 +0200,25.95,0.29,15.4077,1,9.982,1022.52,25.95
2006-07-17 13:00:00.000 +0200,26.01666667,0.29,15.0374,353,9.982,1022.4,26.01666667
2006-07-17 14:00:00.000 +0200,25.90555556,0.29,14.2968,357,10.3523,1022.08,25.90555556
2006-07-17 15:00:00.000 +0200,26.36111111,0.27,15.3433,2,9.982,1022,27.08333333
2006-07-17 16:00:00.000 +0200,26.06666667,0.28,19.9479,0,9.982,1022,26.06666667
2006-07-17 17:00:00.000 +0200,25.97777778,0.29,14.6993,10,10.3523,1021.94,25.97777778
2006-07-17 18:00:00.000 +0200,25.02222222,0.3,15.0052,29,9.982,1021.79,25.02222222
2006-07-17 19:00:00.000 +0200,23.95555556,0.34,11.7852,21,9.982,1021.8,23.95555556
2006-07-17 20:00:00.000 +0200,21.51666667,0.42,7.1967,25,10.3523,1022.23,21.51666667
2006-07-17 21:00:00.000 +0200,17.89444444,0.56,7.4865,20,9.982,1022.52,17.89444444
2006-07-17 22:00:00.000 +0200,16.66666667,0.7,3.1556,352,15.8263,1022.75,16.66666667
2006-07-17 23:00:00.000 +0200,14.83333333,0.76,3.059,7,15.3111,1023.03,14.83333333
2006-07-18 00:00:00.000 +0200,14.4,0.83,6.1502,321,15.8263,1023.23,14.4
2006-07-18 01:00:00.000 +0200,12.82777778,0.86,6.1019,341,15.8263,1023.33,12.82777778
2006-07-18 02:00:00.000 +0200,15.61111111,0.8,3.1717,283,15.3111,1022.31,15.61111111
2006-07-18 03:00:00.000 +0200,12.71111111,0.86,6.4078,339,15.8263,1023.15,12.71111111
2006-07-18 04:00:00.000 +0200,12.15555556,0.86,6.0858,328,15.8263,1022.96,12.15555556
2006-07-18 05:00:00.000 +0200,14.11111111,0.79,4.7978,328,12.4292,1023.34,14.11111111
2006-07-18 06:00:00.000 +0200,15.78888889,0.76,6.2468,3,10.9641,1023.71,15.78888889
2006-07-18 07:00:00.000 +0200,17.6,0.71,9.016,19,9.982,1023.95,17.6
2006-07-18 08:00:00.000 +0200,20.69444444,0.58,8.5974,17,10.3523,1023.39,20.69444444
2006-07-18 09:00:00.000 +0200,22.75555556,0.51,7.567,19,9.982,1023.61,22.75555556
2006-07-18 10:00:00.000 +0200,26.06111111,0.31,10.8836,20,9.982,0,26.06111111
2006-07-18 11:00:00.000 +0200,25.9,0.32,10.8192,20,10.3523,1023.5,25.9
2006-07-18 12:00:00.000 +0200,26.52222222,0.29,10.8353,19,9.982,1023.2,27.2
2006-07-18 13:00:00.000 +0200,26.51666667,0.29,16.6796,331,10.2557,1022.89,27.2
2006-07-18 14:00:00.000 +0200,26.8,0.29,14.2968,337,10.3523,1022.53,27.65
2006-07-18 15:00:00.000 +0200,26.86111111,0.28,10.3845,342,9.982,1022.07,27.77777778
2006-07-18 16:00:00.000 +0200,26.90555556,0.28,10.7709,350,9.982,1021.87,27.85
2006-07-18 17:00:00.000 +0200,26.94444444,0.29,10.8836,1,10.3523,1021.54,27.87222222
2006-07-18 18:00:00.000 +0200,26.98888889,0.31,7.5026,356,9.982,1021.17,27.77777778
2006-07-18 19:00:00.000 +0200,26.67222222,0.32,4.4597,353,9.982,1020.98,27.24444444
2006-07-18 20:00:00.000 +0200,24.29444444,0.44,0.4991,17,10.3523,1021.25,24.29444444
2006-07-18 21:00:00.000 +0200,20.16111111,0.61,3.22,260,9.982,1021.5,20.16111111
2006-07-18 22:00:00.000 +0200,18.43333333,0.68,6.44,270,9.982,1021.9,18.43333333
2006-07-18 23:00:00.000 +0200,16.71666667,0.77,3.3971,253,14.9569,1022.06,16.71666667
2006-07-19 00:00:00.000 +0200,16.33333333,0.8,3.0751,280,15.8263,1022.1,16.33333333
2006-07-19 01:00:00.000 +0200,16.26666667,0.81,3.22,240,16.0517,1022.07,16.26666667
2006-07-19 02:00:00.000 +0200,17.11666667,0.86,4.508,270,14.9569,1021.68,17.11666667
2006-07-19 03:00:00.000 +0200,15.10555556,0.8,6.44,250,15.8263,1021.97,15.10555556
2006-07-19 04:00:00.000 +0200,14.6,0.89,3.3327,233,15.8263,1021.98,14.6
2006-07-19 05:00:00.000 +0200,14.71111111,0.89,2.5116,194,14.9569,1022.43,14.71111111
2006-07-19 06:00:00.000 +0200,16.05555556,0.81,3.2361,214,9.982,1022.5,16.05555556
2006-07-19 07:00:00.000 +0200,18.76666667,0.74,3.3005,243,9.982,1022.42,18.76666667
2006-07-19 08:00:00.000 +0200,22.69444444,0.58,8.372,283,9.982,1022.57,22.69444444
2006-07-19 09:00:00.000 +0200,26.04444444,0.45,12.397,289,9.982,1022.29,26.04444444
2006-07-19 10:00:00.000 +0200,27.38333333,0.38,12.7995,280,9.982,0,27.77777778
2006-07-19 11:00:00.000 +0200,28.09444444,0.37,12.2199,289,10.3523,1022.38,28.72222222
2006-07-19 12:00:00.000 +0200,29.07777778,0.34,12.7351,299,9.982,0,30
2006-07-19 13:00:00.000 +0200,30.03333333,0.32,9.5151,280,9.982,0,31.06111111
2006-07-19 14:00:00.000 +0200,29.93333333,0.33,9.7405,273,10.3523,1021.79,30.92777778
2006-07-19 15:00:00.000 +0200,30.83333333,0.28,12.558,328,9.982,0,32.17222222
2006-07-19 16:00:00.000 +0200,29.82222222,0.29,4.7978,337,9.982,0,31.16111111
2006-07-19 17:00:00.000 +0200,30.72777778,0.29,10.1913,314,10.3523,1020.72,32.03888889
2006-07-19 18:00:00.000 +0200,29.77222222,0.29,9.4024,327,9.982,0,31.11111111
2006-07-19 19:00:00.000 +0200,29.08888889,0.34,4.7334,334,9.982,0,30
2006-07-19 20:00:00.000 +0200,26.45555556,0.46,8.5169,261,10.3523,1020.37,26.45555556
2006-07-19 21:00:00.000 +0200,22.92777778,0.57,4.8622,258,9.982,0,22.92777778
2006-07-19 22:00:00.000 +0200,22.35,0.59,4.8783,259,9.982,0,22.35
2006-07-19 23:00:00.000 +0200,20.6,0.68,5.6994,281,14.9569,1021.32,20.6
2006-07-02 00:00:00.000 +0200,18.31111111,0.96,6.9069,28,15.8746,1018.45,18.31111111
2006-07-02 01:00:00.000 +0200,17.8,0.96,11.1573,20,15.8746,1018.17,17.8
2006-07-02 02:00:00.000 +0200,17.85555556,0.93,3.6547,25,8.3559,1018.17,17.85555556
2006-07-02 03:00:00.000 +0200,17.22222222,0.93,14.2485,29,15.8746,1018.14,17.22222222
2006-07-02 04:00:00.000 +0200,17.24444444,0.9,11.3988,38,15.8746,1018.04,17.24444444
2006-07-02 05:00:00.000 +0200,17.15555556,0.93,10.304,18,14.4256,1017.88,17.15555556
2006-07-02 06:00:00.000 +0200,17.73333333,0.9,11.0768,19,10.0464,1017.93,17.73333333
2006-07-02 07:00:00.000 +0200,17.75555556,0.96,8.1305,11,10.0464,1018.04,17.75555556
2006-07-02 08:00:00.000 +0200,17.80555556,0.96,10.1108,47,10.3845,1018.19,17.80555556
2006-07-02 09:00:00.000 +0200,17.8,0.96,9.6439,47,11.27,1018.33,17.8
2006-07-02 10:00:00.000 +0200,18.88888889,0.93,8.2432,47,11.27,1018.34,18.88888889
2006-07-02 11:00:00.000 +0200,19.87777778,0.88,4.3309,66,9.982,1018.6,19.87777778
2006-07-02 12:00:00.000 +0200,22.57222222,0.74,8.4847,32,11.27,1018.55,22.57222222
2006-07-02 13:00:00.000 +0200,22.5,0.8,12.4292,49,10.9802,1018.47,22.5
2006-07-02 14:00:00.000 +0200,23.53333333,0.75,12.7834,13,11.1573,1018.24,23.53333333
2006-07-02 15:00:00.000 +0200,22.66111111,0.84,15.5204,1,11.1251,1017.99,22.66111111
2006-07-02 16:00:00.000 +0200,21.22777778,0.86,13.9426,66,11.27,1017.79,21.22777778
2006-07-02 17:00:00.000 +0200,21.19444444,0.86,11.2539,44,10.8997,1018.15,21.19444444
2006-07-02 18:00:00.000 +0200,21.18333333,0.81,16.583,96,11.27,1018.12,21.18333333
2006-07-02 19:00:00.000 +0200,20.05,0.87,5.0876,91,11.27,1018.81,20.05
2006-07-02 20:00:00.000 +0200,19.88333333,0.93,4.3953,101,10.5455,1018.84,19.88333333
2006-07-02 21:00:00.000 +0200,18.91111111,0.93,3.0429,322,11.27,1018.9,18.91111111
2006-07-02 22:00:00.000 +0200,19.4,0.97,3.6708,23,14.9086,1019.4,19.4
2006-07-02 23:00:00.000 +0200,19.32222222,0.96,3.3649,62,14.168,1019.67,19.32222222
2006-07-20 00:00:00.000 +0200,20.12777778,0.72,3.3488,242,9.982,0,20.12777778
2006-07-20 01:00:00.000 +0200,19.06666667,0.77,1.5295,270,9.982,1021.4,19.06666667
2006-07-20 02:00:00.000 +0200,19.4,0.84,2.6082,45,14.9569,1020.88,19.4
2006-07-20 03:00:00.000 +0200,17.25,0.87,3.1878,222,9.982,0,17.25
2006-07-20 04:00:00.000 +0200,15.1,0.92,1.6905,260,9.982,0,15.1
2006-07-20 05:00:00.000 +0200,16.37777778,0.89,2.8658,203,14.9569,1021.87,16.37777778
2006-07-20 06:00:00.000 +0200,17.77777778,0.9,3.22,220,9.982,0,17.77777778
2006-07-20 07:00:00.000 +0200,22.22222222,0.68,3.22,280,9.982,0,22.22222222
2006-07-20 08:00:00.000 +0200,25.76111111,0.53,1.4007,343,9.982,1021.97,25.76111111
2006-07-20 09:00:00.000 +0200,28.17222222,0.37,3.22,0,9.982,1021.7,28.81111111
2006-07-20 10:00:00.000 +0200,29.35,0.37,4.83,270,9.982,0,29.95
2006-07-20 11:00:00.000 +0200,30.09444444,0.35,4.3309,221,10.3523,1022.06,30.89444444
2006-07-20 12:00:00.000 +0200,31.47222222,0.33,4.7495,170,9.982,1021.2,32.22222222
2006-07-20 13:00:00.000 +0200,31.41111111,0.33,7.4382,230,9.982,1021.67,32.2
2006-07-20 14:00:00.000 +0200,31.64444444,0.3,8.0178,272,10.3523,1021.5,32.68333333
2006-07-20 15:00:00.000 +0200,32.05,0.32,4.6207,189,9.982,1021.05,32.82777778
2006-07-20 16:00:00.000 +0200,32.05555556,0.32,7.5509,208,9.982,1020.45,32.82777778
2006-07-20 17:00:00.000 +0200,32.01666667,0.32,4.2021,259,10.3523,1019.97,32.80555556
2006-07-20 18:00:00.000 +0200,31.6,0.29,7.3416,277,9.982,1019.67,32.75555556
2006-07-20 19:00:00.000 +0200,31.48888889,0.33,4.3792,297,9.982,1019.43,32.22222222
2006-07-20 20:00:00.000 +0200,28.47222222,0.48,2.9785,343,10.3523,1020.04,28.21666667
2006-07-20 21:00:00.000 +0200,25.02777778,0.62,0,0,9.982,1020.38,25.02777778
2006-07-20 22:00:00.000 +0200,23.24444444,0.7,1.1109,323,15.8263,1020.61,23.24444444
2006-07-20 23:00:00.000 +0200,22.25555556,0.79,2.737,166,14.9569,1020.75,22.25555556
2006-07-21 00:00:00.000 +0200,19.49444444,0.84,1.61,325,15.8263,1020.8,19.49444444
2006-07-21 01:00:00.000 +0200,19.42222222,0.9,3.1234,337,15.8263,1020.71,19.42222222
2006-07-21 02:00:00.000 +0200,21.27777778,0.85,2.737,197,14.9569,1018.96,21.27777778
2006-07-21 03:00:00.000 +0200,17.73333333,0.9,2.9946,255,15.8263,1020.64,17.73333333
2006-07-21 04:00:00.000 +0200,17.71111111,0.9,6.1502,340,15.8263,1020.62,17.71111111
2006-07-21 05:00:00.000 +0200,17.47222222,0.89,1.9159,39,14.168,1020.76,17.47222222
2006-07-21 06:00:00.000 +0200,16.76666667,0.93,3.22,290,11.9784,1020.82,16.76666667
2006-07-21 07:00:00.000 +0200,22.63333333,0.79,1.61,170,9.982,1020.82,22.63333333
2006-07-21 08:00:00.000 +0200,24.98888889,0.68,2.9463,161,9.982,1020.94,24.98888889
2006-07-21 09:00:00.000 +0200,29.03333333,0.59,2.898,179,10.2074,1020.97,27.80555556
2006-07-21 10:00:00.000 +0200,30.86111111,0.48,3.1395,127,9.982,1020.77,30.11666667
2006-07-21 11:00:00.000 +0200,31.67777778,0.36,4.7173,210,9.982,1020.73,31.99444444
2006-07-21 12:00:00.000 +0200,32.33888889,0.34,4.4758,248,9.982,1020.47,32.77777778
2006-07-21 13:00:00.000 +0200,33.16111111,0.3,2.5921,317,9.982,1020.07,33.86666667
2006-07-21 14:00:00.000 +0200,32.81111111,0.37,7.5187,241,11.3988,1019.75,32.79444444
2006-07-21 15:00:00.000 +0200,33.41111111,0.32,8.9838,259,10.2557,1019.26,33.79444444
2006-07-21 16:00:00.000 +0200,33.48888889,0.32,7.5187,190,9.982,1018.38,33.83888889
2006-07-21 17:00:00.000 +0200,32.25,0.33,10.1913,225,10.3523,1018.81,32.88888889
2006-07-21 18:00:00.000 +0200,32.85,0.37,4.8783,231,9.982,1017.58,32.8
2006-07-21 19:00:00.000 +0200,31.94444444,0.45,7.5026,212,9.982,1017.78,31.22777778
2006-07-21 20:00:00.000 +0200,29.41666667,0.56,4.4919,207,10.3523,1018.36,28.27777778
2006-07-21 21:00:00.000 +0200,26.13888889,0.65,4.6851,202,9.982,1018.29,26.13888889
2006-07-21 22:00:00.000 +0200,24.30555556,0.74,3.1234,193,15.8263,1018.88,24.30555556
2006-07-21 23:00:00.000 +0200,23.93333333,0.71,2.9624,206,15.3111,1018.76,23.93333333
2006-07-22 00:00:00.000 +0200,22.66666667,0.79,3.22,190,15.8263,1018.61,22.66666667
2006-07-22 01:00:00.000 +0200,22.08333333,0.81,6.1985,191,15.8263,1018.61,22.08333333
2006-07-22 02:00:00.000 +0200,20.88333333,0.86,2.4633,277,15.3594,1016.75,20.88333333
2006-07-22 03:00:00.000 +0200,20.44444444,0.87,3.0912,201,15.8263,1018.41,20.44444444
2006-07-22 04:00:00.000 +0200,19.93333333,0.87,2.9302,210,15.8263,1018.22,19.93333333
2006-07-22 05:00:00.000 +0200,20.46666667,0.85,6.44,160,15.2467,1018.3,20.46666667
2006-07-22 06:00:00.000 +0200,19.4,0.9,0,0,8.05,1018.2,19.4
2006-07-22 07:00:00.000 +0200,22.67222222,0.79,4.5241,150,9.9015,1018.18,22.67222222
2006-07-22 08:00:00.000 +0200,24.61111111,0.7,6.0697,161,11.9784,1018.23,24.61111111
2006-07-22 09:00:00.000 +0200,28.90555556,0.64,7.6636,172,9.982,1018.05,27.33888889
2006-07-22 10:00:00.000 +0200,31.24444444,0.51,4.6851,184,9.982,1017.95,30.07222222
2006-07-22 11:00:00.000 +0200,31.7,0.45,7.3416,206,10.3523,1018.02,31.01111111
2006-07-22 12:00:00.000 +0200,32.83888889,0.41,7.5026,231,9.982,1017.64,32.28888889
2006-07-22 13:00:00.000 +0200,32.41666667,0.34,9.2092,219,9.982,1017.15,32.85
2006-07-22 14:00:00.000 +0200,32.18888889,0.33,6.9552,186,10.3523,1016.77,32.79444444
2006-07-22 15:00:00.000 +0200,34.1,0.35,8.9355,249,9.982,1016.14,33.88888889
2006-07-22 16:00:00.000 +0200,33.20555556,0.3,7.7602,220,10.0464,1014.97,33.88888889
2006-07-22 17:00:00.000 +0200,33.96666667,0.35,8.7262,238,10.4006,1015.5,33.86111111
2006-07-22 18:00:00.000 +0200,32.78333333,0.37,8.8228,219,9.9015,1014.48,32.72777778
2006-07-22 19:00:00.000 +0200,31.58888889,0.44,2.8175,159,9.9015,1014.8,31.00555556
2006-07-22 20:00:00.000 +0200,25.46666667,0.61,29.0122,119,11.0768,1016.26,25.46666667
2006-07-22 21:00:00.000 +0200,22.93333333,0.73,26.1464,62,11.27,1018.12,22.93333333
2006-07-22 22:00:00.000 +0200,21.78333333,0.76,19.4971,100,14.9569,1017.8,21.78333333
2006-07-22 23:00:00.000 +0200,21.27777778,0.79,14.5705,124,14.2163,1017.17,21.27777778
2006-07-23 00:00:00.000 +0200,20.66666667,0.83,6.2307,130,15.8746,1016.7,20.66666667
2006-07-23 01:00:00.000 +0200,21.13333333,0.79,2.3828,200,15.6492,1016.47,21.13333333
2006-07-23 02:00:00.000 +0200,20.76666667,0.93,4.5724,206,6.8425,1017.04,20.76666667
2006-07-23 03:00:00.000 +0200,20.53333333,0.89,13.8299,10,6.2951,1017.5,20.53333333
2006-07-23 04:00:00.000 +0200,20.97777778,0.81,10.1913,108,9.982,1016.88,20.97777778
2006-07-23 05:00:00.000 +0200,19.9,0.88,8.4686,254,13.8138,1016.28,19.9
2006-07-23 06:00:00.000 +0200,20.95555556,0.81,13.3952,31,11.2056,1016.05,20.95555556
2006-07-23 07:00:00.000 +0200,21.07222222,0.87,4.508,188,11.2056,1015.95,21.07222222
2006-07-23 08:00:00.000 +0200,21.44444444,0.85,1.9481,100,11.0285,1016.58,21.44444444
2006-07-23 09:00:00.000 +0200,24.00555556,0.78,2.576,197,11.2056,1016.98,24.00555556
2006-07-23 10:00:00.000 +0200,26.25,0.64,1.3041,337,11.2056,1017.08,26.25
2006-07-23 11:00:00.000 +0200,26.54444444,0.63,3.7191,191,10.3523,1017.49,26.54444444
2006-07-23 12:00:00.000 +0200,29.71666667,0.62,4.3792,267,9.982,1017.25,28.05555556
2006-07-23 13:00:00.000 +0200,30.98888889,0.58,4.2987,198,9.982,1017.06,29.18888889
2006-07-23 14:00:00.000 +0200,32.91666667,0.49,1.1914,216,11.4471,1016.77,31.23888889
2006-07-23 15:00:00.000 +0200,33.61111111,0.45,3.5098,264,10.0464,1016.14,32.26666667
2006-07-23 16:00:00.000 +0200,32.35,0.48,3.1878,195,11.27,1015.6,31.03888889
2006-07-23 17:00:00.000 +0200,30.67777778,0.47,4.669,349,11.4471,1015.83,30.08333333
2006-07-23 18:00:00.000 +0200,30.65,0.6,4.4758,317,11.27,1015.78,28.81111111
2006-07-23 19:00:00.000 +0200,29.48333333,0.73,7.6475,288,9.982,1015.7,27.18333333
2006-07-23 20:00:00.000 +0200,24.47222222,0.77,1.1753,318,9.982,1015.94,24.47222222
2006-07-23 21:00:00.000 +0200,23.96111111,0.89,3.22,250,9.982,1016.19,23.96111111
2006-07-23 22:00:00.000 +0200,22.80555556,0.92,3.22,250,9.982,1016.9,22.80555556
2006-07-23 23:00:00.000 +0200,21.92777778,0.91,2.7853,297,9.982,1016.97,21.92777778
2006-07-24 00:00:00.000 +0200,21.11666667,0.92,3.22,300,8.1305,1017.2,21.11666667
2006-07-24 01:00:00.000 +0200,20.58333333,0.9,3.0751,300,8.1305,1017.12,20.58333333
2006-07-24 02:00:00.000 +0200,19.80555556,0.92,5.9892,338,14.0231,1018.17,19.80555556
2006-07-24 03:00:00.000 +0200,19.91111111,0.97,3.22,30,6.2951,1016.92,19.91111111
2006-07-24 04:00:00.000 +0200,19.88888889,0.93,3.22,250,6.2951,1016.73,19.88888889
2006-07-24 05:00:00.000 +0200,19.08888889,0.96,3.22,290,6.3434,1017.14,19.08888889
2006-07-24 06:00:00.000 +0200,18.87222222,1,0,0,3.9284,1017.32,18.87222222
2006-07-24 07:00:00.000 +0200,22.57777778,0.85,0,0,7.9051,1017.3,22.57777778
2006-07-24 08:00:00.000 +0200,24.95555556,0.78,3.0107,258,8.2593,1017.28,24.95555556
2006-07-24 09:00:00.000 +0200,28.78333333,0.65,2.9463,270,9.9015,1017.2,27.22777778
2006-07-24 10:00:00.000 +0200,30.71666667,0.59,7.567,229,9.982,1017.28,28.93888889
2006-07-24 11:00:00.000 +0200,32.96666667,0.52,3.9767,221,10.3523,1017.41,31.01666667
2006-07-24 12:00:00.000 +0200,33.20555556,0.51,3.059,202,11.2056,1017.48,31.18333333
2006-07-24 13:00:00.000 +0200,34.42777778,0.49,4.4114,192,11.2056,1017.36,32.22222222
2006-07-24 14:00:00.000 +0200,33.87777778,0.41,3.6708,297,11.4471,1016.73,32.88333333
2006-07-24 15:00:00.000 +0200,33.55,0.4,8.7745,41,11.27,1015.78,32.85
2006-07-24 16:00:00.000 +0200,28.93333333,0.59,6.44,88,10.8031,1016.33,27.68333333
2006-07-24 17:00:00.000 +0200,30.37222222,0.59,0.1932,222,11.2378,1016.3,28.68333333
2006-07-24 18:00:00.000 +0200,25.06666667,0.69,24.955,350,11.1251,1017.1,25.06666667
2006-07-24 19:00:00.000 +0200,23.9,0.69,12.3326,349,11.2056,1017.61,23.9
2006-07-24 20:00:00.000 +0200,23.22222222,0.77,1.6744,347,10.3523,1016.99,23.22222222
2006-07-24 21:00:00.000 +0200,22.15,0.81,0.2898,50,9.982,1016.68,22.15
2006-07-24 22:00:00.000 +0200,21.06111111,0.9,6.1985,318,14.9086,1017.53,21.06111111
2006-07-24 23:00:00.000 +0200,21.56666667,0.87,6.3434,342,14.168,1018.18,21.56666667
2006-07-25 00:00:00.000 +0200,20.46111111,0.9,6.2468,19,14.7637,1018.02,20.46111111
2006-07-25 01:00:00.000 +0200,19.4,0.93,6.279,330,14.7315,1018.23,19.4
2006-07-25 02:00:00.000 +0200,20.35,0.93,3.0429,328,14.0875,1016.95,20.35
2006-07-25 03:00:00.000 +0200,19.28333333,0.93,6.1502,329,14.7315,1018.13,19.28333333
2006-07-25 04:00:00.000 +0200,18.77222222,0.93,6.279,339,11.8013,1017.74,18.77222222
2006-07-25 05:00:00.000 +0200,18.17222222,0.97,2.2218,306,8.5491,1017.76,18.17222222
2006-07-25 06:00:00.000 +0200,18.77777778,0.93,3.22,310,6.0214,1017.82,18.77777778
2006-07-25 07:00:00.000 +0200,21.02777778,0.87,3.1878,318,6.0697,1017.82,21.02777778
2006-07-25 08:00:00.000 +0200,24.60555556,0.75,7.5509,352,9.4829,1017.9,24.60555556
2006-07-25 09:00:00.000 +0200,28.26111111,0.61,7.8085,349,9.9015,1018.19,27.10555556
2006-07-25 10:00:00.000 +0200,29.07222222,0.47,8.855,350,9.982,1017.79,28.81666667
2006-07-25 11:00:00.000 +0200,31.05,0.43,8.7262,335,9.982,1017.69,30.82222222
2006-07-25 12:00:00.000 +0200,31.29444444,0.41,4.1699,89,9.982,1017.29,31.13333333
2006-07-25 13:00:00.000 +0200,32.90555556,0.42,4.3953,275,10.0464,1017.07,32.17222222
2006-07-25 14:00:00.000 +0200,32.81666667,0.41,7.7441,4,10.3523,1016.52,32.23333333
2006-07-25 15:00:00.000 +0200,32.86666667,0.38,8.9516,350,11.27,1015.78,32.70555556
2006-07-25 16:00:00.000 +0200,32.25555556,0.39,9.0804,19,11.27,1015.39,32.17222222
2006-07-25 17:00:00.000 +0200,31.25,0.34,9.0804,26,11.4471,1015.28,31.92222222
2006-07-25 18:00:00.000 +0200,31.74444444,0.37,10.0464,6,10.0464,1015.19,32.02777778
2006-07-25 19:00:00.000 +0200,28.62222222,0.53,7.4543,348,11.27,1015.61,27.90555556
2006-07-25 20:00:00.000 +0200,26.48888889,0.64,2.5277,335,10.4006,1015.83,26.48888889
2006-07-25 21:00:00.000 +0200,23.97777778,0.74,0.2737,315,9.982,1016.2,23.97777778
2006-07-25 22:00:00.000 +0200,22.8,0.82,4.6529,8,15.8263,1016.62,22.8
2006-07-25 23:00:00.000 +0200,21.59444444,0.85,3.3971,337,15.3111,1016.74,21.59444444
2006-07-26 00:00:00.000 +0200,21.66666667,0.87,3.3005,3,15.8263,1016.91,21.66666667
2006-07-26 01:00:00.000 +0200,20.07222222,0.92,3.1717,359,15.8263,1016.83,20.07222222
2006-07-26 02:00:00.000 +0200,20.25,0.95,5.6833,349,12.0428,1016.36,20.25
2006-07-26 03:00:00.000 +0200,19.46666667,0.96,3.0107,281,14.812,1016.73,19.46666667
2006-07-26 04:00:00.000 +0200,18.96111111,0.96,3.059,339,14.812,1016.45,18.96111111
2006-07-26 05:00:00.000 +0200,19.18888889,0.92,3.2522,343,5.7316,1016.49,19.18888889
2006-07-26 06:00:00.000 +0200,20.00555556,0.99,2.8497,352,4.9427,1016.45,20.00555556
2006-07-26 07:00:00.000 +0200,22.64444444,0.84,7.889,30,9.6761,1016.54,22.64444444
2006-07-26 08:00:00.000 +0200,24.71111111,0.76,7.4704,17,9.7888,1016.68,24.71111111
2006-07-26 09:00:00.000 +0200,29.02777778,0.69,4.7495,3,9.8049,1016.73,27.12777778
2006-07-26 10:00:00.000 +0200,30.69444444,0.6,10.5455,29,9.9015,1016.91,28.83888889
2006-07-26 11:00:00.000 +0200,32.46666667,0.58,10.7226,12,9.982,1017.05,30.02777778
2006-07-26 12:00:00.000 +0200,32.41666667,0.48,12.2682,10,11.27,1016.9,31.08333333
2006-07-26 13:00:00.000 +0200,32.95,0.43,13.5401,10,11.27,1016.41,32.12777778
2006-07-26 14:00:00.000 +0200,33.31666667,0.41,10.2235,22,10.3523,1016.15,32.55
2006-07-26 15:00:00.000 +0200,33.42222222,0.42,10.3362,20,11.2056,1015.54,32.48888889
2006-07-26 16:00:00.000 +0200,33.45,0.4,10.3845,10,11.2056,1015.3,32.73333333
2006-07-26 17:00:00.000 +0200,32.76111111,0.39,7.6475,4,10.3523,1015.08,32.48888889
2006-07-26 18:00:00.000 +0200,32.3,0.39,9.2414,21,9.982,1014.8,32.19444444
2006-07-26 19:00:00.000 +0200,31.73333333,0.44,2.9624,20,9.982,1014.7,31.08333333
2006-07-26 20:00:00.000 +0200,28.89444444,0.64,4.7334,340,11.3988,1015.17,27.36666667
2006-07-26 21:00:00.000 +0200,25.06666667,0.74,1.6583,292,9.982,1015.62,25.06666667
2006-07-26 22:00:00.000 +0200,23.46666667,0.81,2.9946,302,14.9086,1016.41,23.46666667
2006-07-26 23:00:00.000 +0200,23.12222222,0.8,2.9302,308,14.168,1016.53,23.12222222
2006-07-27 00:00:00.000 +0200,21.71111111,0.87,3.22,30,14.9086,1016.42,21.71111111
2006-07-27 01:00:00.000 +0200,20.6,0.9,3.0751,350,11.9784,1016.33,20.6
2006-07-27 02:00:00.000 +0200,20.9,0.95,3.1717,348,14.5705,1013.9,20.9
2006-07-27 03:00:00.000 +0200,20.51111111,0.9,6.44,0,11.8979,1015.93,20.51111111
2006-07-27 04:00:00.000 +0200,19.92777778,0.93,2.7853,254,11.8979,1015.92,19.92777778
2006-07-27 05:00:00.000 +0200,19.20555556,0.95,4.0411,347,5.7316,1015.98,19.20555556
2006-07-27 06:00:00.000 +0200,19.98333333,0.93,3.22,20,7.9051,1016.12,19.98333333
2006-07-27 07:00:00.000 +0200,23.66666667,0.8,3.22,30,9.7083,1016.41,23.66666667
